Timestamp,Sound Level (dB)
2024-03-18 16:43:58,-55.33069219992517
2024-03-18 16:44:01,-63.35872021763705
2024-03-18 16:44:04,-58.93393848948104
2024-03-18 16:44:07,-65.21368008345519
2024-03-18 16:44:10,-67.7846687264764
2024-03-18 16:44:14,-66.07380699254962
2024-03-18 16:44:17,-66.89969453407232
2024-03-18 16:44:20,-64.71282268418196
2024-03-18 16:44:23,-67.94741325409221
2024-03-18 16:44:26,-66.36257764395887
2024-03-18 16:44:29,-62.96245126823407
2024-03-18 16:44:32,-54.747426766704564
2024-03-18 16:44:36,-62.535347536610864
2024-03-18 16:44:39,-65.46255392328901
2024-03-18 16:44:42,-66.59444695103642
Timestamp,Sound Level (dB)
2024-03-18 16:44:56,-66.34885280344788
2024-03-18 16:44:59,-66.37958919585871
2024-03-18 16:45:02,-59.558106447512955
2024-03-18 16:45:06,-62.03099164850235
2024-03-18 16:45:09,-67.26610768627978
2024-03-18 16:45:12,-63.5119725509483
Timestamp,Sound Level (dB)
2024-03-18 16:45:52,-65.99210588988039
2024-03-18 16:45:55,-63.749142273568566
2024-03-18 16:45:58,-66.11366140583046
2024-03-18 16:46:01,-63.565175658272395
2024-03-18 16:46:04,-64.97384141245267
2024-03-18 16:46:07,-67.66939155106029
2024-03-18 16:46:11,-60.04393783060984
2024-03-18 16:46:14,-57.47672217257376
2024-03-18 16:46:17,-63.264420248857746
2024-03-18 16:46:20,-63.67862938629047
2024-03-18 16:46:23,-64.68760296253768
2024-03-18 16:46:26,-60.29955268474001
Timestamp,Sound Level (dB)
2024-03-18 16:51:13,-52.54366216510124
2024-03-18 16:51:16,-61.273209307115486
2024-03-18 16:51:19,-58.19088378255843
2024-03-18 16:51:22,-58.93167950525332
2024-03-18 16:51:25,-58.3928319565493
2024-03-18 16:51:28,-59.33546460874881
2024-03-18 16:51:31,-56.438363773962514
2024-03-18 16:51:35,-61.76956094393575
2024-03-18 16:51:38,-59.85851602651465
2024-03-18 16:51:41,-60.8129164222663
2024-03-18 16:51:44,-60.776280076210085
2024-03-18 16:51:47,-57.45264243624877
2024-03-18 16:51:50,-61.07428097910385
2024-03-18 16:51:53,-62.816345573233306
2024-03-18 16:51:57,-59.58039595209477
2024-03-18 16:52:00,-62.41591764457013
2024-03-18 16:52:03,-65.55780154337774
2024-03-18 16:52:06,-56.4287420069536
2024-03-18 16:52:09,-55.28273168925631
2024-03-18 16:52:12,-60.181607294164614
2024-03-18 16:52:15,-62.32544457922337
2024-03-18 16:52:19,-61.93659455560657
2024-03-18 16:52:22,-55.87614869750893
2024-03-18 16:52:25,-56.75264496649604
2024-03-18 16:52:28,-64.60185921805896
2024-03-18 16:52:31,-65.07526606022098
2024-03-18 16:52:34,-68.50115416892375
2024-03-18 16:52:37,-66.9417833674311
2024-03-18 16:52:41,-60.97898283917341
2024-03-18 16:52:44,-62.183203506141005
2024-03-18 16:52:47,-62.69798528650491
2024-03-18 16:52:50,-65.69068736497162
2024-03-18 16:52:53,-60.04210321672616
Timestamp,Sound Level (dB)
2024-03-18 17:01:56,-66.87511508424437
2024-03-18 17:01:59,-62.58813587948356
Timestamp,Sound Level (dB)
2024-03-18 17:03:10,-61.097017496921204
2024-03-18 17:03:13,-61.04525517816179
2024-03-18 17:03:16,-64.0783648759071
2024-03-18 17:03:19,-63.809085435258666
2024-03-18 17:03:23,-64.59077181194117
2024-03-18 17:03:26,-60.210537762409245
2024-03-18 17:03:29,-61.942361256817435
2024-03-18 17:03:32,-60.23817386060415
2024-03-18 17:03:35,-60.013555773485464
2024-03-18 17:03:38,-64.2104397600917
2024-03-18 17:03:41,-62.09245544633198
2024-03-18 17:03:45,-61.30240597060384
2024-03-18 17:03:48,-55.52193057201271
2024-03-18 17:03:51,-55.724531747925916
2024-03-18 17:03:54,-62.96269937049318
2024-03-18 17:03:57,-60.24258395000117
2024-03-18 17:04:00,-56.698290376044234
2024-03-18 17:04:03,-51.21275738729405
2024-03-18 17:04:07,-62.71718014941968
2024-03-18 17:04:10,-63.10799995908014
2024-03-18 17:04:13,-57.166987078677
2024-03-18 17:04:16,-60.357439727172235
2024-03-18 17:04:19,-53.77217996265459
2024-03-18 17:04:22,-67.12858764426157
2024-03-18 17:04:25,-62.67449396451405
2024-03-18 17:04:29,-60.07031165502498
2024-03-18 17:04:32,-64.71241617100694
2024-03-18 17:04:35,-62.789546722355986
2024-03-18 17:04:38,-58.20854745491676
Timestamp,Sound Level (dB)
2024-03-18 17:04:43,-62.81422657176002
2024-03-18 17:04:46,-64.75767265649922
2024-03-18 17:04:49,-48.44587268283447
2024-03-18 17:04:52,-54.44899151351488
2024-03-18 17:04:55,-52.04869330118501
2024-03-18 17:04:58,-60.88245748989493
Timestamp,Sound Level (dB)
2024-03-18 17:05:39,-57.620142268520844
2024-03-18 17:05:42,-54.221954056359216
2024-03-18 17:05:45,-66.4684803446701
2024-03-18 17:05:48,-60.34725968738779
2024-03-18 17:05:51,-60.92024147840294
2024-03-18 17:05:54,-53.989220057383925
2024-03-18 17:05:58,-58.50690292016531
2024-03-18 17:06:01,-64.34172003268728
2024-03-18 17:06:04,-60.27328870200159
2024-03-18 17:06:07,-60.379860646946845
2024-03-18 17:06:10,-53.54957780897044
2024-03-18 17:06:13,-58.74892999717253
2024-03-18 17:06:16,-59.40913408442769
2024-03-18 17:06:20,-55.86748373263723
2024-03-18 17:06:23,-56.25197139388641
2024-03-18 17:06:26,-55.362139665332926
2024-03-18 17:06:29,-45.33110560527298
2024-03-18 17:06:32,-54.98486249482721
2024-03-18 17:06:35,-55.096428484936325
2024-03-18 17:06:38,-58.19061364480462
2024-03-18 17:06:42,-47.07653747797079
2024-03-18 17:06:45,-54.50610382268496
2024-03-18 17:06:48,-61.5578522736789
2024-03-18 17:06:51,-51.37184588132777
2024-03-18 17:06:54,-49.08341798462778
2024-03-18 17:06:57,-52.09508977656504
2024-03-18 17:07:01,-53.187407079180375
2024-03-18 17:07:04,-55.34143788962997
2024-03-18 17:07:07,-50.21544160337874
2024-03-18 17:07:10,-55.35409609780735
2024-03-18 17:07:13,-65.02929792898202
Timestamp,Sound Level (dB)
2024-03-18 17:08:30,-61.30711000915884
2024-03-18 17:08:33,-66.98893285396076
2024-03-18 17:08:36,-66.4768780435803
2024-03-18 17:08:39,-61.66267704241123
2024-03-18 17:08:42,-57.567751696928376
2024-03-18 17:08:46,-63.51176697093152
2024-03-18 17:08:49,-66.45788342245021
2024-03-18 17:08:52,-63.20418139667272
2024-03-18 17:08:55,-65.05521140093649
2024-03-18 17:08:58,-58.565500601447326
2024-03-18 17:09:01,-59.177164512673755
2024-03-18 17:09:04,-57.4841174986466
2024-03-18 17:09:08,-56.04220637640489
2024-03-18 17:09:11,-58.663877932465674
2024-03-18 17:09:14,-60.50477986981605
2024-03-18 17:09:17,-52.449303549446896
2024-03-18 17:09:20,-66.68878450236298
2024-03-18 17:09:23,-51.59328963531983
2024-03-18 17:09:26,-55.91193006094859
2024-03-18 17:09:30,-58.514410254469816
2024-03-18 17:09:33,-57.37683806203514
2024-03-18 17:09:36,-50.17015815688218
2024-03-18 17:09:39,-51.90413051678227
2024-03-18 17:09:42,-56.77047980200649
2024-03-18 17:09:45,-54.68846457527542
2024-03-18 17:09:48,-53.72579973077296
2024-03-18 17:09:52,-51.20868347581613
2024-03-18 17:09:55,-56.532361727255164
2024-03-18 17:09:58,-59.803021323601406
2024-03-18 17:10:01,-47.746481310719574
2024-03-18 17:10:04,-56.5217354464305
2024-03-18 17:10:07,-55.43332334443136
2024-03-18 17:10:10,-60.716646191153984
2024-03-18 17:10:14,-66.47792138341134
2024-03-18 17:10:17,-67.46985987531278
2024-03-18 17:10:20,-63.967599601204384
2024-03-18 17:10:23,-66.43225474646641
2024-03-18 17:10:26,-58.87090992316675
2024-03-18 17:10:29,-63.521256538122444
2024-03-18 17:10:32,-63.528774229829494
2024-03-18 17:10:36,-56.178111408222115
2024-03-18 17:10:39,-53.764698959632995
2024-03-18 17:10:42,-59.182999025692666
2024-03-18 17:10:45,-59.88646025897416
2024-03-18 17:10:48,-50.0240705887797
2024-03-18 17:10:51,-53.77866274393776
2024-03-18 17:10:55,-59.57458501413502
2024-03-18 17:10:58,-67.96792651971386
2024-03-18 17:11:01,-55.870583842804876
2024-03-18 17:11:04,-60.16393160414261
2024-03-18 17:11:07,-61.27919775303225
2024-03-18 17:11:10,-61.837252558040355
2024-03-18 17:11:13,-56.00214869518961
2024-03-18 17:11:17,-59.55459788458256
2024-03-18 17:11:20,-59.20292777195719
2024-03-18 17:11:23,-61.33159909641353
2024-03-18 17:11:26,-54.44058456680456
2024-03-18 17:11:29,-55.65923222049208
2024-03-18 17:11:32,-57.97047527477517
2024-03-18 17:11:35,-57.46716374569657
2024-03-18 17:11:39,-61.237422532204405
2024-03-18 17:11:42,-54.89591361934866
2024-03-18 17:11:45,-60.82819621583976
2024-03-18 17:11:48,-60.50957869305414
2024-03-18 17:11:51,-56.76195670558981
2024-03-18 17:11:54,-59.29887829874914
2024-03-18 17:11:57,-60.33823206883297
2024-03-18 17:12:01,-54.24432749598073
2024-03-18 17:12:04,-59.29810273813614
2024-03-18 17:12:07,-56.15642208204763
2024-03-18 17:12:10,-54.78444973558942
2024-03-18 17:12:13,-60.30461444017565
2024-03-18 17:12:16,-60.03513812398452
2024-03-18 17:12:19,-52.46335888031542
Timestamp,Sound Level (dB)
2024-03-18 17:12:24,-52.419464283918245
2024-03-18 17:12:28,-62.35644756352692
2024-03-18 17:12:31,-61.125211649756395
2024-03-18 17:12:34,-62.40258019924732
2024-03-18 17:12:37,-63.677593465324435
2024-03-18 17:12:40,-55.723587916114454
2024-03-18 17:12:43,-50.80949825415368
2024-03-18 17:12:46,-57.07683525584589
2024-03-18 17:12:50,-64.3103097615226
2024-03-18 17:12:53,-57.66429695462567
2024-03-18 17:12:56,-62.17228428827197
2024-03-18 17:12:59,-52.89330619613437
2024-03-18 17:13:02,-52.33469437365724
2024-03-18 17:13:05,-50.83713654895119
2024-03-18 17:13:08,-55.644531338944034
2024-03-18 17:13:12,-54.82303378072159
2024-03-18 17:13:15,-54.421460706620024
2024-03-18 17:13:18,-52.45649454565126
2024-03-18 17:13:21,-51.816947331724734
2024-03-18 17:13:24,-59.20778678332833
